song_id,artist,title,dominant_emotion,dominant_sentiment,emotion_distribution,sentiment_distribution
1555475,From Ashes Rise,In A Free Land,fear,negative,"{'anticipation': 0.13371261495328202, 'fear': 0.2837938251852562, 'anger': 0.162557736054473, 'sadness': 0.10943857399272426, 'joy': 0.059443543224160796, 'trust': 0.07598582353554921, 'disgust': 0.07953873686898846, 'surprise': 0.09552914618556602}","{'positive': 0.4224568945662292, 'negative': 0.5775431054337707}"
1667836,Emmy The Great,Where Is My Mind?,surprise,negative,"{'trust': 0.11893924174352839, 'surprise': 0.27866493347277677, 'disgust': 0.18734876790668378, 'fear': 0.22769828897032726, 'sadness': 0.18734876790668378}","{'negative': 0.9332163386753303, 'positive': 0.0667836613246697}"
1205097,The O'Jays,I Love Music Part 1,joy,positive,"{'joy': 0.6037839361435688, 'sadness': 0.238688344643196, 'trust': 0.05570126697764679, 'anticipation': 0.05489507502871922, 'surprise': 0.0436580826537317, 'fear': 0.0022684600304610264, 'anger': 0.0010048345226765021}","{'positive': 0.997175020250556, 'negative': 0.0028249797494439063}"
3581542,Drethamartian,GAS,anger,negative,"{'anger': 0.22954327962876347, 'disgust': 0.21897025956660696, 'fear': 0.2088409418973637, 'sadness': 0.21350783202820184, 'anticipation': 0.03934502454626899, 'surprise': 0.024454803135341797, 'trust': 0.04858012303842188, 'joy': 0.016757736159031224}","{'negative': 0.8266982545035862, 'positive': 0.17330174549641383}"
967164,Enforsaken,Words in Red,anger,negative,"{'anger': 0.38858461742536804, 'anticipation': 0.016598432473863323, 'trust': 0.042361083852264725, 'disgust': 0.05577583056217893, 'sadness': 0.1507917252276522, 'fear': 0.32012565908027146, 'joy': 0.025762651378401398}","{'negative': 0.919443265056582, 'positive': 0.08055673494341802}"
92371,Beowulf,Chapter 30: Beowulf Narrates His Adventures To Higelac,fear,negative,"{'trust': 0.09872560551224772, 'anticipation': 0.09173866534523005, 'joy': 0.0713471242982889, 'anger': 0.20013309709651073, 'disgust': 0.1427270498281571, 'fear': 0.20736449155256925, 'sadness': 0.15592666842400577, 'surprise': 0.03203729794299028}","{'positive': 0.40885759829222174, 'negative': 0.5911424017077783}"
5614452,MiYami,Lone Wolf,anger,negative,"{'anger': 0.32660723326490304, 'joy': 0.0935754285193039, 'sadness': 0.13386721268017449, 'fear': 0.12167896354399114, 'surprise': 0.1048943918305395, 'anticipation': 0.07351187476746991, 'disgust': 0.07883143343743414, 'trust': 0.06703346195618386}","{'positive': 0.20936922008313313, 'negative': 0.7906307799168669}"
7075307,Ghez,CHECKS,anticipation,positive,"{'anger': 0.1470120023151951, 'anticipation': 0.3726153583237263, 'fear': 0.04615743718454, 'joy': 0.11674247949143987, 'trust': 0.16373150216362597, 'surprise': 0.0839411783469268, 'sadness': 0.02825889032968494, 'disgust': 0.041541151844860916}","{'positive': 0.5305431607165427, 'negative': 0.46945683928345733}"
4749354,The Holy Ghost Empire,Take Over,joy,positive,"{'anticipation': 0.299525676948695, 'joy': 0.3303438809536934, 'trust': 0.21401227287686908, 'fear': 0.14596348752020433, 'anger': 0.0010448386570664908, 'disgust': 0.008065004386405358, 'sadness': 0.0010448386570664908}","{'positive': 0.978252000218587, 'negative': 0.021747999781412952}"
5281390,YONAS,OMG,joy,positive,"{'sadness': 0.0015224101277475188, 'fear': 0.24282303434741742, 'anticipation': 0.242006698350623, 'joy': 0.25621604354501526, 'trust': 0.2547361571862837, 'anger': 0.00036479475326788176, 'disgust': 0.0013478282214565607, 'surprise': 0.000983033468188679}","{'negative': 0.012769325188383149, 'positive': 0.987230674811617}"
818323,Party Animals,Xanadu,fear,positive,"{'joy': 0.15154592843920442, 'trust': 0.18261998401491228, 'fear': 0.29740998955135534, 'sadness': 0.20638907656791453, 'anger': 0.07332291418472103, 'anticipation': 0.0627080465626912, 'surprise': 0.026004060679201264}","{'positive': 0.5300354258402188, 'negative': 0.46996457415978116}"
4352220,Jocelyn & Chris Arndt,Make a Move,sadness,negative,"{'anticipation': 0.022384482590207196, 'fear': 0.20582661301473199, 'joy': 0.01895326923445809, 'surprise': 0.016836041619665454, 'trust': 0.009782745661181865, 'anger': 0.1856434334011576, 'disgust': 0.1820455059917405, 'sadness': 0.35852790848685734}","{'positive': 0.06939363220709394, 'negative': 0.9306063677929061}"
713630,Stephen Vincent Bent,The Mountain Whippoorwill,sadness,negative,"{'sadness': 0.33062042400832675, 'anticipation': 0.1599332628490115, 'joy': 0.11209550032996957, 'surprise': 0.022043615210761095, 'trust': 0.14281184859048124, 'anger': 0.022541903352805977, 'disgust': 0.01241214973136766, 'fear': 0.19754129592727615}","{'negative': 0.6448794313130783, 'positive': 0.35512056868692166}"
6686507,Lost Tapes of the 27 Club,Drowned in the Sun,trust,positive,"{'anger': 0.0017129904493548731, 'fear': 0.004599149288062966, 'sadness': 0.0026369893960999547, 'anticipation': 0.24727489596116456, 'joy': 0.2478294913118125, 'surprise': 0.24727489596116456, 'trust': 0.24867158763234049}","{'negative': 0.02174299629347678, 'positive': 0.9782570037065231}"
789855,Aleixa,Im So Scared,fear,negative,"{'anticipation': 0.13676248154772983, 'fear': 0.23647298347574394, 'sadness': 0.2032684467587135, 'anger': 0.18482384567160726, 'joy': 0.011070672800547467, 'disgust': 0.161192496311597, 'surprise': 0.0664090734340609}","{'negative': 0.9701702484018773, 'positive': 0.029829751598122803}"
3805982,Sunday Halfmoon,Memorable.,joy,positive,"{'joy': 0.47546556053648115, 'surprise': 0.09879752826292439, 'trust': 0.3753984068652583, 'anger': 0.013350147674344353, 'fear': 0.013350147674344353, 'sadness': 0.013350147674344353, 'anticipation': 0.010288061312302943}","{'positive': 0.9782334328363856, 'negative': 0.021766567163614418}"
7227305,Sam Varga,Fall Down,sadness,negative,"{'sadness': 0.6181101176302041, 'surprise': 0.014960449966991803, 'anger': 0.07564829662332498, 'disgust': 0.07112513646720622, 'fear': 0.08030374216925922, 'joy': 0.046617419047671166, 'trust': 0.050876111419160756, 'anticipation': 0.04235872667618158}","{'negative': 0.8478428623925209, 'positive': 0.15215713760747918}"
1607308,Zilch (Japan),Psyche,surprise,negative,"{'disgust': 0.08988208931830823, 'joy': 0.13536940898921446, 'trust': 0.14674422563252118, 'fear': 0.13856261638940978, 'sadness': 0.06190331353983842, 'anticipation': 0.1348428139581904, 'anger': 0.08220771096245576, 'surprise': 0.2104878212100618}","{'positive': 0.4846428887042294, 'negative': 0.5153571112957707}"
2370495,HideandSeekZoo,Think About You,sadness,negative,"{'anger': 0.16251927711021716, 'sadness': 0.21618747298025753, 'trust': 0.10585581280227625, 'surprise': 0.09157246228210363, 'disgust': 0.1213150305011996, 'anticipation': 0.11142571057668826, 'joy': 0.03798631295440567, 'fear': 0.15313792079285196}","{'negative': 0.733563775844412, 'positive': 0.266436224155588}"
825534,Ewigkeit,Its Not Reality,trust,positive,"{'trust': 0.28274926334198475, 'anger': 0.14706695166405637, 'fear': 0.21696322941880078, 'sadness': 0.21696322941880078, 'anticipation': 0.07701334499469964, 'joy': 0.05924398116165766}","{'positive': 0.6120371139683695, 'negative': 0.3879628860316304}"
1301544,The Privateer,The Privateer,fear,negative,"{'anger': 0.1825048398329842, 'disgust': 0.0866851615553585, 'fear': 0.24063326090494733, 'sadness': 0.11763814442240944, 'anticipation': 0.09712366778679682, 'joy': 0.0996631188103013, 'surprise': 0.05735890179293477, 'trust': 0.11839290489426768}","{'positive': 0.3869447904010807, 'negative': 0.6130552095989193}"
315177,Cline Dion,Im Your Angel,trust,positive,"{'anticipation': 0.12320656663150682, 'joy': 0.1207376647907864, 'trust': 0.14463994615155035, 'fear': 0.11734168000845054, 'surprise': 0.11907034559591632, 'anger': 0.11748737567582672, 'disgust': 0.11596120480402994, 'sadness': 0.14155521634193285}","{'positive': 0.5338669384323262, 'negative': 0.4661330615676738}"
4847162,Sparkles Wrld,2015 Freestyle,trust,positive,"{'anticipation': 0.1450802146165879, 'joy': 0.05197955890625829, 'surprise': 0.11151418164355456, 'trust': 0.2550411734249845, 'fear': 0.1158872237599827, 'anger': 0.12521452213668707, 'disgust': 0.12521452213668707, 'sadness': 0.07006860337525772}","{'positive': 0.663798005344668, 'negative': 0.33620199465533185}"
5015103,Antoine Davis,Say It,joy,positive,"{'joy': 0.2966871745804496, 'anticipation': 0.10185292658158158, 'trust': 0.26445307248624367, 'anger': 0.1129214800401235, 'sadness': 0.0544218516402861, 'disgust': 0.07958293610118194, 'fear': 0.0627638317243117, 'surprise': 0.02731672684582214}","{'positive': 0.7347084324388781, 'negative': 0.2652915675611218}"
3424132,Fandroid!,The Devil’s Disco Uplandnine Worlds Remix,fear,negative,"{'joy': 0.07279269763681227, 'trust': 0.11489129851445279, 'anger': 0.19040443519906003, 'disgust': 0.1222372111999107, 'fear': 0.20494136545148364, 'sadness': 0.12819217427842455, 'anticipation': 0.10857917772818827, 'surprise': 0.057961639991667785}","{'positive': 0.32416145628980075, 'negative': 0.6758385437101992}"
858051,Brenda Lee,Side By Side,anticipation,positive,"{'anger': 0.03288043386727265, 'anticipation': 0.2461397557641864, 'joy': 0.19936624844013567, 'surprise': 0.06931639236878638, 'trust': 0.19936624844013567, 'fear': 0.05453755130683212, 'sadness': 0.19839336981265118}","{'positive': 0.8331358563769624, 'negative': 0.16686414362303756}"
1238751,Guided by Voices,Gonna Never Have to Die,fear,positive,"{'fear': 0.3268994721970077, 'anger': 0.06618049827936413, 'sadness': 0.3241278194988377, 'joy': 0.10969168222179826, 'trust': 0.10969168222179826, 'disgust': 0.06340884558119413}","{'positive': 0.5287962423558952, 'negative': 0.47120375764410477}"
1944735,The Coronas,Tony was an ex-con,anticipation,negative,"{'trust': 0.10917354796657748, 'anticipation': 0.19884916507876843, 'sadness': 0.1500166224162517, 'anger': 0.11306708395696552, 'surprise': 0.10875494697392182, 'disgust': 0.10306131678072056, 'fear': 0.114016000046074, 'joy': 0.10306131678072056}","{'positive': 0.403438062615781, 'negative': 0.5965619373842189}"
4530401,Penny McLean,The A-B-C of Love,joy,positive,"{'joy': 0.4944570931576302, 'anger': 0.09563259928581914, 'fear': 0.02703626274498659, 'sadness': 0.1018208282956788, 'anticipation': 0.033986508756799594, 'surprise': 0.02681719435434302, 'trust': 0.1443527068758857, 'disgust': 0.0758968065288571}","{'positive': 0.8143872026536594, 'negative': 0.18561279734634054}"
2963408,SMLE,With Me,joy,positive,"{'anger': 0.06329129984651495, 'anticipation': 0.06329129984651495, 'disgust': 0.06329129984651495, 'fear': 0.06329129984651495, 'joy': 0.5569609010743952, 'sadness': 0.06329129984651495, 'surprise': 0.06329129984651495, 'trust': 0.06329129984651495}","{'negative': 0.10204123379577558, 'positive': 0.8979587662042244}"
1544390,Voivod,Polaroids,fear,positive,"{'anger': 0.17048752477907594, 'disgust': 0.10733686757403725, 'fear': 0.2710858951307721, 'sadness': 0.19034564382429528, 'anticipation': 0.07592974140217748, 'joy': 0.06835772494598194, 'surprise': 0.02246473520414512, 'trust': 0.09399186713951481}","{'negative': 0.3795685943596853, 'positive': 0.6204314056403146}"
6647748,VASSVGO,DONUt,fear,negative,"{'fear': 0.24185882360086197, 'trust': 0.04338995818032836, 'anger': 0.1649900778561229, 'sadness': 0.2205321120275849, 'surprise': 0.1437380285406002, 'disgust': 0.13761529004370177, 'anticipation': 0.020917747470663932, 'joy': 0.026957962280135913}","{'positive': 0.16427967355305437, 'negative': 0.8357203264469456}"
2329125,Raury,Mama,joy,positive,"{'anticipation': 0.05166932911756369, 'fear': 0.17748340791592665, 'sadness': 0.19939688513035428, 'anger': 0.16175582483766196, 'disgust': 0.14828500737827813, 'joy': 0.20020314037496978, 'surprise': 0.033299040266483906, 'trust': 0.027907364978761548}","{'negative': 0.13762086076202845, 'positive': 0.8623791392379716}"
6990070,Files J,My Dreamy Atmosphere,anticipation,positive,"{'anticipation': 0.21490266699914626, 'joy': 0.13742496749492586, 'surprise': 0.1140202729319684, 'trust': 0.07003177559679195, 'anger': 0.15507412762471234, 'disgust': 0.10138972901956653, 'fear': 0.08503659746639604, 'sadness': 0.12211986286649254}","{'positive': 0.5017918320213087, 'negative': 0.4982081679786913}"
7538569,LOAT! & Kiddish,Lucifer,anger,negative,"{'anger': 0.29580584737927623, 'disgust': 0.09381660081861898, 'fear': 0.258642869111815, 'sadness': 0.25761562640997054, 'joy': 0.02191588282788897, 'trust': 0.039326421915515636, 'anticipation': 0.022030252355079584, 'surprise': 0.01084649918183497}","{'negative': 0.8808218301362459, 'positive': 0.11917816986375412}"
7364035,Dr. Colossus (Band),Holy Driver,anticipation,positive,"{'joy': 0.1826152847749142, 'anticipation': 0.27611597785508474, 'sadness': 0.16800612785744218, 'trust': 0.2274805286404862, 'surprise': 0.05897287920437479, 'disgust': 0.08680920166769791}","{'positive': 0.7054662420534775, 'negative': 0.2945337579465224}"
707904,P-Dice,Mirror Mirror,joy,positive,"{'anger': 0.08954948858052598, 'disgust': 0.08602548134437264, 'anticipation': 0.3408167902091058, 'joy': 0.3408901511736653, 'surprise': 0.0347731623384474, 'trust': 0.057627579852258484, 'sadness': 0.018339343095645333, 'fear': 0.031978003405978964}","{'negative': 0.23759824715984795, 'positive': 0.762401752840152}"
4365875,Piney Gir,My Halloween,surprise,negative,"{'fear': 0.14502095220511102, 'sadness': 0.14725398181363683, 'trust': 0.12257774328849418, 'surprise': 0.18405382486233757, 'anger': 0.08107487941086108, 'anticipation': 0.1001579203366567, 'disgust': 0.09277921942426805, 'joy': 0.12708147865863464}","{'negative': 0.6419459580575523, 'positive': 0.3580540419424478}"
3905831,T-Pain,Do It,sadness,negative,"{'anger': 0.26997633850529645, 'disgust': 0.12415930538164247, 'fear': 0.13514194451401187, 'sadness': 0.2744683135806726, 'anticipation': 0.19625409801837673}","{'negative': 0.831009151422187, 'positive': 0.16899084857781294}"
2896815,Vesta Ivy,New Day,joy,positive,"{'anticipation': 0.15319282358248665, 'joy': 0.22423628910070667, 'trust': 0.17383932470748287, 'fear': 0.09593016755172477, 'surprise': 0.08744375515826414, 'anger': 0.05853600258260775, 'disgust': 0.07259004907012419, 'sadness': 0.13423158824660295}","{'positive': 0.7132741013463142, 'negative': 0.2867258986536857}"
7298479,Lijah,Romeo,anticipation,negative,"{'anger': 0.12003733438148065, 'disgust': 0.07570780743535821, 'fear': 0.15050261913547938, 'sadness': 0.10578603903767686, 'anticipation': 0.3414173834480409, 'joy': 0.11228356678148294, 'trust': 0.07867506097433048, 'surprise': 0.015590188806150608}","{'negative': 0.5349755089651749, 'positive': 0.4650244910348252}"
6996165,Cloud 9ine KO,Fireworks,anger,negative,"{'trust': 0.13086678498801715, 'anger': 0.16715176900009085, 'anticipation': 0.11707116519672071, 'joy': 0.1517495935128422, 'surprise': 0.047005277724740765, 'sadness': 0.14885411752560176, 'disgust': 0.12159581288016579, 'fear': 0.11570547917182057}","{'negative': 0.5018978269699359, 'positive': 0.4981021730300641}"
4408789,Kelsey Lu,Atlantic,joy,positive,"{'fear': 0.0793111867726684, 'sadness': 0.11804336843563751, 'surprise': 0.021673398564299395, 'anger': 0.01216361813625074, 'anticipation': 0.005975964422433697, 'joy': 0.7088393372555423, 'trust': 0.05399312641316801}","{'negative': 0.1516879698276006, 'positive': 0.8483120301723993}"
6599280,YonnyOtaku,ANYMORE,anger,positive,"{'anger': 0.2190392838167093, 'disgust': 0.09177400151524932, 'fear': 0.13196481377417926, 'sadness': 0.13008995389832476, 'trust': 0.1819612642765296, 'joy': 0.09171140288881985, 'anticipation': 0.11430743528410538, 'surprise': 0.03915184454608249}","{'negative': 0.1826235959975847, 'positive': 0.8173764040024153}"
3571801,CRIMER,Badface,trust,positive,"{'anticipation': 0.22006644192329497, 'fear': 0.1709459970455404, 'joy': 0.11956327424097124, 'trust': 0.2506288033334421, 'disgust': 0.19495293648149023, 'anger': 0.02192127348763049, 'sadness': 0.02192127348763049}","{'positive': 0.502514071988446, 'negative': 0.497485928011554}"
1518655,Carly Simon,Sing Ho for the Life of a Bear Exposition March,anticipation,positive,"{'anticipation': 0.28881179225855486, 'joy': 0.195992883714274, 'sadness': 0.195992883714274, 'trust': 0.195992883714274, 'anger': 0.060505978968167146, 'fear': 0.06270357763045586}",{'positive': 1.0}
2345353,Country Genius,ITunes Top 10 Country Songs: Week of 11/2/15,surprise,positive,"{'fear': 0.08625912973416239, 'sadness': 0.07780649959258328, 'anticipation': 0.13194993750481848, 'joy': 0.14952566027127615, 'trust': 0.19063865983659833, 'surprise': 0.36382011306056145}","{'negative': 0.4494531958013975, 'positive': 0.5505468041986025}"
6343966,Erys,CYBER-BITCH,fear,negative,"{'anticipation': 0.06813484126638882, 'fear': 0.33131868661006325, 'joy': 0.007419854090527276, 'trust': 0.05093725394168288, 'sadness': 0.20621616540725196, 'surprise': 0.05313853401298928, 'disgust': 0.17820623724409781, 'anger': 0.1046284274269989}","{'positive': 0.2678855396631111, 'negative': 0.7321144603368889}"
35637,The Notorious B.I.G.,Ultimate Rush,joy,positive,"{'anger': 0.0630566948483165, 'disgust': 0.0636806737357541, 'joy': 0.23090476695833687, 'fear': 0.08786090507084973, 'sadness': 0.20598536149235716, 'anticipation': 0.19488569791825372, 'trust': 0.11400010136737364, 'surprise': 0.03962579860875821}","{'positive': 0.655113334734838, 'negative': 0.34488666526516193}"
